"GEO_ID","NAME","B01001_001E","B01001_002E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_026E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E"
"Geography","NAME","Estimate!!Total:","Estimate!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over"
"1500000US240317003111","Block Group 1, Census Tract 7003.11, Montgomery County, Maryland","4080","2059","131","212","213","77","21","0","45","0","128","277","156","261","145","67","131","18","16","29","53","48","7","10","14","2021","146","212","103","92","0","17","32","52","120","157","155","256","121","156","144","30","16","51","42","39","23","55","2"
"1500000US240054509002","Block Group 2, Census Tract 4509, Baltimore County, Maryland","3034","1347","116","68","72","7","24","0","13","0","185","73","22","153","20","176","104","46","75","26","77","63","18","0","9","1687","101","46","43","51","78","10","0","75","46","141","76","53","68","85","119","68","210","33","75","75","132","39","63"
"1500000US245102720041","Block Group 1, Census Tract 2720.04, Baltimore city, Maryland","1562","740","108","22","0","0","0","0","0","52","125","80","214","39","0","51","41","0","0","0","0","0","8","0","0","822","148","10","46","0","0","0","42","44","154","147","64","10","13","0","6","20","39","0","39","15","15","10","0"
"1500000US240037313102","Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland","1404","729","68","73","29","32","13","15","0","0","109","18","43","0","46","48","92","49","29","34","31","0","0","0","0","675","0","33","77","0","10","37","14","12","86","52","27","37","67","30","63","37","48","23","0","12","0","0","10"
"1500000US240317034021","Block Group 1, Census Tract 7034.02, Montgomery County, Maryland","1277","599","52","50","55","20","0","0","0","0","26","85","34","22","130","0","45","49","8","0","0","14","9","0","0","678","11","8","0","63","23","0","0","57","20","124","18","73","60","29","80","0","13","19","19","24","10","0","27"
"1500000US245102401001","Block Group 1, Census Tract 2401, Baltimore city, Maryland","2629","1301","190","15","8","7","0","0","0","7","231","170","227","82","99","59","63","9","49","8","27","23","27","0","0","1328","100","128","30","0","0","0","0","9","287","300","157","53","40","51","86","38","14","0","6","8","21","0","0"
"1500000US240217754003","Block Group 3, Census Tract 7754, Frederick County, Maryland","767","399","12","17","41","27","0","34","0","0","40","17","51","38","38","50","9","7","9","9","0","0","0","0","0","368","17","0","8","88","8","0","0","13","21","9","85","18","42","23","36","0","0","0","0","0","0","0","0"
"1500000US245102503011","Block Group 1, Census Tract 2503.01, Baltimore city, Maryland","876","402","0","41","37","11","0","13","3","21","106","29","22","6","0","50","39","19","0","0","0","0","0","5","0","474","76","49","12","27","0","0","14","13","29","59","0","24","15","49","28","7","0","0","7","33","9","11","12"
"1500000US240430104004","Block Group 4, Census Tract 104, Washington County, Maryland","2948","1388","96","139","73","130","44","0","0","38","207","84","119","106","49","32","90","35","0","30","31","33","26","12","14","1560","193","134","194","96","34","0","0","47","126","76","100","152","54","78","111","18","28","0","50","28","41","0","0"
"1500000US240299505003","Block Group 3, Census Tract 9505, Kent County, Maryland","977","541","18","0","0","25","31","11","0","0","10","49","0","52","25","17","93","19","31","13","37","66","44","0","0","436","0","0","45","12","0","0","0","11","0","0","21","8","30","59","47","10","32","76","21","36","14","6","8"
"1500000US245101202022","Block Group 2, Census Tract 1202.02, Baltimore city, Maryland","652","433","43","39","0","7","65","7","36","26","64","0","56","33","37","20","0","0","0","0","0","0","0","0","0","219","0","0","0","0","36","22","14","32","54","31","0","30","0","0","0","0","0","0","0","0","0","0","0"
"1500000US240253038011","Block Group 1, Census Tract 3038.01, Harford County, Maryland","1041","442","0","12","26","37","12","0","0","4","15","34","0","86","32","47","62","0","9","4","18","20","10","0","14","599","33","56","62","12","40","0","31","26","42","30","44","26","32","72","15","0","26","11","10","11","20","0","0"
"1500000US240317033014","Block Group 4, Census Tract 7033.01, Montgomery County, Maryland","1017","367","12","16","9","9","13","0","0","26","52","0","9","8","37","37","52","9","21","10","8","0","23","9","7","650","0","82","19","42","51","0","0","13","34","0","44","60","21","79","79","10","0","27","25","10","0","14","40"
"1500000US240479514002","Block Group 2, Census Tract 9514, Worcester County, Maryland","1087","504","11","0","28","21","11","10","0","29","8","82","18","7","78","29","8","44","9","10","14","44","25","0","18","583","0","34","88","0","0","0","43","0","25","38","10","51","71","10","17","10","30","20","26","14","36","39","21"
"1500000US240317013124","Block Group 4, Census Tract 7013.12, Montgomery County, Maryland","1221","674","0","14","111","13","42","0","27","47","32","26","19","40","14","45","18","43","0","17","16","67","50","0","33","547","0","13","42","16","0","0","0","39","49","13","14","26","52","0","62","19","58","25","0","60","25","0","34"
"1500000US240054913002","Block Group 2, Census Tract 4913, Baltimore County, Maryland","1617","746","15","24","0","24","13","75","68","88","147","48","67","39","0","56","23","11","0","0","0","31","9","8","0","871","0","46","0","0","0","96","120","135","103","82","15","23","63","35","20","52","9","7","31","14","20","0","0"
"1500000US240054114093","Block Group 3, Census Tract 4114.09, Baltimore County, Maryland","2072","905","100","39","78","50","0","0","41","18","73","60","104","80","76","32","68","0","24","21","0","41","0","0","0","1167","117","31","84","115","40","0","23","52","55","103","110","74","137","80","10","0","20","34","22","21","24","13","2"
"1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland","1440","706","10","13","0","0","41","0","0","51","146","96","0","64","38","71","36","26","16","0","0","18","42","15","23","734","16","58","35","84","14","55","0","0","0","16","35","94","40","44","63","41","40","0","9","21","32","23","14"
"1500000US240317003113","Block Group 3, Census Tract 7003.11, Montgomery County, Maryland","4979","2610","324","348","238","155","43","61","17","30","106","32","153","293","279","189","218","0","17","15","48","25","19","0","0","2369","170","178","244","149","73","17","0","10","121","154","273","212","156","323","180","0","12","21","10","47","19","0","0"
"1500000US245101509004","Block Group 4, Census Tract 1509, Baltimore city, Maryland","477","223","19","0","0","0","30","0","0","33","0","18","15","13","16","17","15","8","0","11","0","0","0","16","12","254","0","16","0","0","0","32","0","15","0","0","16","17","26","24","14","7","0","8","12","26","13","28","0"
"1500000US240338036122","Block Group 2, Census Tract 8036.12, Prince George's County, Maryland","1671","744","48","89","29","0","0","37","0","81","113","9","0","43","46","133","29","14","0","0","73","0","0","0","0","927","114","49","61","0","0","14","23","27","50","89","96","34","0","25","132","75","18","11","49","60","0","0","0"
"1500000US240054903012","Block Group 2, Census Tract 4903.01, Baltimore County, Maryland","2953","1098","24","60","97","20","35","62","182","84","137","56","23","96","62","42","16","0","0","0","0","44","18","0","40","1855","24","76","83","109","56","288","182","340","162","36","39","75","21","25","52","31","25","20","59","31","68","0","53"
"1500000US240253017022","Block Group 2, Census Tract 3017.02, Harford County, Maryland","3102","1491","43","55","32","122","30","89","0","9","163","66","85","117","224","33","39","49","126","37","90","57","12","0","13","1611","74","54","12","60","0","0","38","102","139","80","115","124","243","147","111","66","25","33","93","13","41","28","13"
"1500000US240479510002","Block Group 2, Census Tract 9510, Worcester County, Maryland","926","393","26","67","0","0","35","0","0","22","0","32","0","11","0","16","63","0","9","15","30","24","32","11","0","533","52","7","36","0","0","0","0","0","47","0","0","62","49","23","0","14","38","64","10","6","16","26","83"
"1500000US240338074081","Block Group 1, Census Tract 8074.08, Prince George's County, Maryland","2275","1125","84","147","51","72","0","0","0","54","109","95","128","90","105","26","37","30","15","22","17","15","0","18","10","1150","102","71","33","18","56","54","0","56","82","83","103","89","30","59","97","11","87","0","0","105","0","14","0"
"1500000US240338044001","Block Group 1, Census Tract 8044, Prince George's County, Maryland","1191","654","57","69","40","38","7","2","2","12","24","40","55","43","65","18","66","9","19","19","19","13","30","4","3","537","30","15","39","24","28","10","0","27","24","42","69","41","15","21","29","10","17","21","8","35","19","8","5"
"1500000US240135078023","Block Group 3, Census Tract 5078.02, Carroll County, Maryland","1775","983","76","166","110","20","13","16","0","14","61","48","50","74","56","49","81","20","69","0","25","20","0","7","8","792","99","56","22","0","0","30","0","37","74","53","62","47","31","72","30","75","10","22","13","30","11","10","8"
"1500000US245100801022","Block Group 2, Census Tract 801.02, Baltimore city, Maryland","1299","649","59","83","21","83","12","0","26","38","26","17","8","119","11","71","23","0","11","0","6","26","9","0","0","650","20","94","26","19","35","6","0","5","43","78","40","55","54","64","10","41","9","6","9","8","7","21","0"
"1500000US245101508006","Block Group 6, Census Tract 1508, Baltimore city, Maryland","108","57","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","48","0","51","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","18","0","0","0"
"1500000US240054914022","Block Group 2, Census Tract 4914.02, Baltimore County, Maryland","1447","646","9","25","18","55","58","11","3","31","22","138","24","48","50","22","70","28","0","13","0","9","0","12","0","801","13","96","17","13","0","0","0","26","121","58","0","92","38","103","70","20","12","12","6","29","48","1","26"
"1500000US240430113022","Block Group 2, Census Tract 113.02, Washington County, Maryland","885","432","0","21","52","11","21","0","0","11","19","11","18","10","48","10","35","27","45","46","16","31","0","0","0","453","0","27","46","22","0","9","0","0","8","32","10","10","30","49","53","0","40","24","35","50","0","0","8"
"1500000US240317003112","Block Group 2, Census Tract 7003.11, Montgomery County, Maryland","1052","519","54","49","50","25","12","0","0","0","16","0","23","24","29","48","26","56","33","12","0","42","6","7","7","533","61","47","43","0","0","0","0","21","39","16","15","60","45","14","78","0","33","12","18","17","7","7","0"
